time_sec,x_cart,vel_cart,ang_pole,vel_pole,torque_input,encoder_duration_s,iteration_duration_s,bytesWaiting
0.00971068,0,-0.00196077,0.00314159,-0.023978,-0.0528215,0.00944301,0.00971041,4006
0.0118019,0,-0.00532209,0.00314159,-0.0320943,-0.0965589,0.00197671,0.00202246,512
0.0138019,0,-0.00532209,0.00314159,-0.0277132,-0.0794937,0.000183096,0.00198288,0
0.015802,0,0.00140055,0.00314159,-0.0139183,-0.0015146,0.000519964,0.00198796,10
0.0178021,0,-0.00364143,0.00314159,0.00648684,0.0597822,0.000256465,0.00198635,6
0.0198021,0,0.00140055,0.00314159,0.0309792,0.173368,0.000107143,0.0019879,7
0.0218022,0,-0.00028011,0.00314159,0.057316,0.269893,0.000105399,0.00198751,7
0.0238023,0,0.00140055,0.00314159,0.0835349,0.378081,0.000107634,0.00198863,7
0.0258024,0,-0.00028011,0.00314159,0.107954,0.467135,0.000128944,0.00198539,7
0.0278024,0,0.00140055,0.00314159,0.129171,0.55584,0.000110639,0.00198852,7
0.0298025,0,-0.00028011,0.00314159,0.146065,0.615584,0.000617879,0.00198679,10
0.0318026,0,0.00308121,0.00314159,0.157795,0.673397,0.000379327,0.00198521,6
0.0338027,0,0.00140055,0.00314159,0.1638,0.690726,0.000117322,0.00198468,6
0.0358027,0,0.00812319,0.00314159,0.1638,0.714972,0.000107824,0.00198784,7
0.0378028,0,0.00308121,0.00314159,0.157795,0.673397,0.000109056,0.00198718,7
0.0398029,7.39014e-05,0.0109243,0.00314159,0.146065,0.656269,0.000103947,0.00198851,7
0.0418029,7.39014e-05,0.0159663,0.00314159,0.129171,0.608648,0.000106351,0.00198717,7
0.043803,7.39014e-05,0.0142856,0.00314159,0.107954,0.519943,0.000729079,0.00198831,10
0.0458031,0.000147801,0.0142856,0.00314159,0.0835349,0.425102,0.000527879,0.00198398,3
0.0478032,0.000147801,0.0176469,0.00314159,0.057316,0.335099,0.000244974,0.00198575,6
0.0498032,0.000221703,0.0210082,0.00314159,0.0309792,0.244911,0.000106441,0.00198455,7
0.0518033,0.000221703,0.0193276,0.00314159,0.00648684,0.143448,0.000101903,0.00198835,7
0.0538033,0.000295604,0.0210082,0.00314159,-0.0139183,0.0703031,0.000102433,0.00198752,7
0.0558034,0.000295604,0.0210082,0.00314159,-0.0277132,0.0165699,0.000100961,0.00198863,7
0.0578034,0.000369505,0.0109243,0.00314159,-0.0320943,-0.0365891,0.000104177,0.00198754,7
0.0598035,0.000369505,0.0159663,0.00314159,-0.023978,0.0132098,0.000608361,0.00198873,10
0.0618036,0.000443405,0.00812319,0.00314159,-0,0.0785959,0.000337699,0.00198428,6
0.0638037,0.000443405,0.00812319,0.00314159,-0,0.0785959,0.000106061,0.00198566,7
0.0658037,0.000443405,0.00924363,0.00314159,-0,0.0826369,0.000112723,0.00198682,7
0.0678038,0.000443405,0.00812319,0.00314159,-0,0.0785959,0.000103045,0.00198845,7
0.0698039,0.000443405,0.00140055,0.00314159,-0,0.05435,0.000104779,0.00198759,7
0.071804,0.000517307,0.00644253,0.00314159,-0,0.0728095,0.000102454,0.00198852,7
0.073804,0.000517307,0.00812319,-0,0.023978,0.124621,0.000585257,0.00198754,9
0.0758041,0.000517307,0.00140055,-0,0.0320943,0.131989,0.000289548,0.00198524,3
0.0778042,0.000517307,0.00476187,-0,0.0277132,0.127047,0.000120508,0.00198395,6
0.0798043,0.000517307,-0.00196077,-0,0.0139183,0.049068,0.00010038,0.00198819,6
0.0818044,0.000517307,-0.00868341,-0,-0.00648683,-0.0546592,0.000106902,0.0019875,6
0.0838044,0.000517307,-0.00196077,-0,-0.0309792,-0.125815,9.9769e-05,0.00198849,6
0.0858045,0.000517307,-0.00364143,-0,-0.057316,-0.234462,0.000531095,0.00198708,9
0.0878046,0.000517307,-0.00028011,-0,-0.0835349,-0.324466,0.000241908,0.00198523,3
0.0898047,0.000517307,0.00308121,-0,-0.107954,-0.407458,0.000105089,0.00198449,6
0.0918048,0.000517307,-0.00028011,-0,-0.129171,-0.502225,0.000100149,0.0019883,6
0.0938048,0.000517307,0.00308121,-0,-0.146065,-0.555907,0.000101802,0.00198748,6
0.0958049,0.000517307,0.00140055,-0,-0.157795,-0.607659,9.9488e-05,0.00198861,6
0.097805,0.000443405,-0.00700275,-0,-0.1638,-0.661632,0.000436596,0.00198723,9
0.099805,0.000443405,-0.00364143,-0,-0.1638,-0.649509,0.00012733,0.00198515,3
0.101805,0.000443405,-0.00980385,-0,-0.157795,-0.648344,0.000102875,0.00198659,6
0.103805,0.000443405,-0.00980385,-0,-0.146065,-0.602654,9.995e-05,0.00198856,6
0.105805,0.000443405,-0.00980385,-0,-0.129171,-0.536849,0.000101372,0.00198748,6
0.107805,0.000369505,-0.0114845,-0,-0.107954,-0.460541,0.000106542,0.00198049,6
0.109805,0.000369505,-0.0165265,-0,-0.0835349,-0.38361,0.00037568,0.00198697,9
0.111806,0.000295604,-0.0215685,-0,-0.057316,-0.299943,0.000105078,0.00198519,6
0.113806,0.000295604,-0.0182071,-0,-0.0309792,-0.185234,0.000103696,0.00198689,6
0.115806,0.000295604,-0.0215685,-0,-0.00648684,-0.101956,0.00010066,0.00198845,6
0.117806,0.000221703,-0.0198878,-0,0.0139183,-0.0166883,0.000101883,0.00198731,6
0.119806,0.000147801,-0.0215685,-0,0.0277132,0.0307083,0.000612659,0.00198849,9
0.121806,0.000147801,-0.0165265,-0,0.0320943,0.0659579,0.000295519,0.0019842,3
0.123806,0.000147801,-0.0148458,-0,0.023978,0.040405,0.000103195,0.00198522,6
0.125806,7.39014e-05,-0.0114845,-0,-0,-0.041145,0.000106151,0.00198701,6
0.127806,7.39014e-05,-0.0131652,-0,-0,-0.0472065,0.000102915,0.0019882,6
0.129806,7.39014e-05,-0.00980385,-0,-0,-0.0350836,0.00010593,0.00198712,6
0.131806,7.39014e-05,-0.00700275,-0,-0,-0.0249811,0.000555971,0.0019884,9
0.133806,0,0.00308121,-0,-0,0.0111127,0.000238812,0.00198409,3
0.135806,0,-0.00364143,-0,-0,-0.0131332,0.000108415,0.0019855,6
0.137807,0,0.00476187,-0,-0,0.0171742,0.000107092,0.00198661,6
0.139807,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000102494,0.00198833,6
0.141807,7.39014e-05,0.00476187,-0,-0,0.0174493,0.000104117,0.00198745,6
0.143807,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000575869,0.00198841,9
0.145807,7.39014e-05,0.00476187,-0,-0,0.0174493,0.000154652,0.00198392,3
0.147807,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000104688,0.00198723,6
0.149807,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000104878,0.00198718,6
0.151807,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000102674,0.00198837,6
0.153807,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000104307,0.00198764,6
0.155807,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000392553,0.00198498,9
0.157807,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000107383,0.00198395,6
0.159807,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000103295,0.00198806,6
0.161807,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000104768,0.00198724,6
0.163808,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000102634,0.00198848,6
0.165808,7.39014e-05,0.00476187,-0,-0,0.0174493,0.00062392,0.0019872,9
0.167808,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.00032787,0.00198515,3
0.169808,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107664,0.00198423,6
0.171808,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000102564,0.00198745,6
0.173808,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000104057,0.0019874,6
0.175808,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000118785,0.00198853,6
0.177808,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000563866,0.00198712,9
0.179808,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000261815,0.00198522,3
0.181808,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107393,0.00198423,6
0.183808,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000102884,0.00198799,6
0.185808,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000107594,0.00198693,6
0.187808,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000102614,0.00198846,6
0.189808,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000534622,0.00198739,9
0.191809,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000192875,0.00198505,3
0.193809,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000109396,0.00198401,6
0.195809,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000103255,0.00198791,6
0.197809,7.39014e-05,0.00308121,-0,-0,0.0113878,0.00010536,0.00198735,6
0.199809,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000102614,0.00198851,6
0.201809,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000426877,0.00198722,9
0.203809,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000105159,0.00198518,6
0.205809,7.39014e-05,0.00476187,-0,-0,0.0174493,0.000110018,0.00198679,6
0.207809,7.39014e-05,-0.00532209,-0,-0,-0.0189196,0.000122021,0.00198812,6
0.209809,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000110278,0.00198664,6
0.211809,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000650009,0.00198823,9
0.213809,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000353378,0.00198392,3
0.215809,7.39014e-05,-0.00532209,-0,-0,-0.0189196,0.000104968,0.00198537,6
0.217809,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000110529,0.00198077,6
0.21981,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.00012199,0.0019865,6
0.22181,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000108936,0.00198661,6
0.22381,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000584726,0.00198788,9
0.22581,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000289328,0.00198314,3
0.22781,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000108645,0.00198514,6
0.22981,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000107664,0.00198633,6
0.23181,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000106291,0.00198783,6
0.23381,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000107313,0.00198686,6
0.23581,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000518731,0.0019882,9
0.23781,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000187925,0.00198609,3
0.23981,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000122421,0.00198747,6
0.24181,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000106882,0.0019872,6
0.24381,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107424,0.00198816,6
0.24581,7.39014e-05,0.00308121,-0,-0,0.0113878,0.0001163,0.00198727,6
0.247811,7.39014e-05,-0.00532209,-0,-0,-0.0189196,0.000407802,0.00198799,9
0.249811,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000118103,0.00198628,3
0.251811,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107894,0.00198789,6
0.253811,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000107413,0.00198715,6
0.255811,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000106332,0.00198813,6
0.257811,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000117352,0.00198719,6
0.259811,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000345754,0.00198796,9
0.261811,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000108826,0.00198642,6
0.263811,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000112833,0.00198831,6
0.265811,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000114106,0.00198701,6
0.267811,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000111321,0.00198819,6
0.269811,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000566652,0.00198723,9
0.271811,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000288406,0.00198741,3
0.273811,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.00011613,0.00198659,6
0.275812,7.39014e-05,0.00476187,-0,-0,0.0174493,0.000112863,0.00198833,6
0.277812,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000130176,0.00198695,6
0.279812,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000112954,0.00198769,6
0.281812,7.39014e-05,0.00476187,-0,-0,0.0174493,0.000506198,0.00198667,9
0.283812,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000210518,0.0019874,3
0.285812,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107053,0.00198646,6
0.287812,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000111361,0.00198837,6
0.289812,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000106361,0.00198712,6
0.291812,7.39014e-05,-0.00532209,-0,-0,-0.0189196,0.00011662,0.00198818,6
0.293812,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000506007,0.00198676,9
0.295812,7.39014e-05,0.00140055,-0,-0,0.00532633,0.0001427,0.00198738,3
0.297812,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107052,0.00198677,6
0.299812,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000111231,0.00198819,6
0.301813,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000106451,0.00198718,6
0.303813,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000130577,0.00198788,6
0.305813,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000367565,0.00198663,9
0.307813,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000112603,0.00198751,6
0.309813,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000114206,0.00198733,6
0.311813,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107904,0.00198794,6
0.313813,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.000109708,0.00198741,6
0.315813,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000604844,0.00198855,9
0.317813,7.39014e-05,-0.00532209,-0,-0,-0.0189196,0.00030125,0.00198661,3
0.319813,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000102864,0.00198769,6
0.321813,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000107463,0.00198756,6
0.323813,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000106762,0.0019887,6
0.325813,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.00010551,0.00198735,6
0.327813,7.39014e-05,-0.00196077,-0,-0,-0.00679664,0.000557604,0.00198017,9
0.329813,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000253069,0.001984,3
0.331813,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000111952,0.00198526,6
0.333814,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000106862,0.00198648,6
0.335814,7.39014e-05,0.00140055,-0,-0,0.00532633,0.000118985,0.00198816,6
0.337814,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000117483,0.00198736,6
0.339814,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000548838,0.00198855,9
0.341814,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000166194,0.00198393,3
0.343814,7.39014e-05,-0.00364143,-0,-0,-0.0128581,0.00011107,0.00198718,6
0.345814,7.39014e-05,0.00308121,-0,-0,0.0113878,0.000104287,0.0019871,6
0.347814,7.39014e-05,-0.00028011,-0,-0,-0.000735151,0.000107644,0.00198857,6
