time_sec,x_cart,vel_cart,ang_pole,vel_pole,torque_input,encoder_duration_s,iteration_duration_s,bytesWaiting
0.00880788,0,0.00140055,-0,-0,0.00416656,0.00854899,0.00880765,4019
0.011808,0,-0.00196077,-0.00314159,0.0158255,0.00615677,0.00164007,0.00292567,512
0.014808,0,-0.00028011,-0.00314159,0.0211823,0.0291909,0.000751211,0.0029818,524
0.0178081,0,-0.00028011,-0.00314159,0.0182907,0.0194562,0.000118525,0.00298381,6
0.0208082,0,0.00308121,-0.00314159,0.00918609,-0.00119584,0.000114437,0.00298763,12
0.0238083,0,0.00140055,-0.00314159,-0.00428131,-0.0515353,0.000511497,0.00298596,9
0.0268083,0,0.00140055,-0.00314159,-0.0204463,-0.105957,0.000113534,0.00298388,6
0.0298084,0,0.00140055,-0.00314159,-0.0378286,-0.164476,0.000123483,0.00298641,12
0.0328085,0,0.00476187,-0.00314159,-0.0551331,-0.212734,0.000249602,0.00298731,9
0.0358086,0,-0.00028011,-0.00314159,-0.0712495,-0.281991,0.000119115,0.00298397,6
0.0388087,0,-0.00028011,-0.00314159,-0.0852529,-0.329135,0.000120337,0.0029863,12
0.0418087,0,0.00140055,-0.00314159,-0.0964029,-0.361673,0.000126359,0.00298604,12
0.0448088,0,-0.00196077,-0.00314159,-0.104145,-0.397737,0.000500306,0.00298758,9
0.0478089,0,0.00140055,-0.00314159,-0.108108,-0.40108,0.000120438,0.00298365,6
0.050809,0,0.00140055,-0.00314159,-0.108108,-0.40108,0.000124876,0.00298633,12
0.0538091,0,-0.00364143,-0.00314159,-0.104145,-0.402736,0.000231829,0.0029864,9
0.0568091,0,-0.00196077,-0.00314159,-0.0964029,-0.371673,0.000112382,0.0029849,6
0.0598092,0,-0.00532209,-0.00314159,-0.0852529,-0.344135,0.000183847,0.00297172,12
0.0628093,0,-0.00364143,-0.00314159,-0.0712495,-0.291991,0.000120578,0.00298417,12
0.0658094,0,-0.00364143,-0.00314159,-0.0551331,-0.237733,0.000463928,0.00298652,9
0.0688095,0,-0.00532209,-0.00314159,-0.0378286,-0.184475,0.000107393,0.00298456,6
0.0718096,-7.39029e-05,-0.00980385,-0.00314159,-0.0204463,-0.139494,0.000116651,0.00298621,12
0.0748096,-7.39029e-05,-0.00196077,-0.00314159,-0.00428131,-0.0617401,0.000199448,0.00298632,9
0.0778097,-7.39029e-05,0.00308121,-0.00314159,0.00918609,-0.00140089,0.000110088,0.00298388,6
0.0808098,-7.39029e-05,0.00140055,-0.00314159,0.0182907,0.024251,0.000113455,0.00298754,12
0.0838099,-7.39029e-05,0.00308121,-0.00314159,0.0211823,0.0389855,0.000114958,0.00298614,12
0.08681,-7.39029e-05,0.00140055,-0.00314159,0.0158255,0.0159515,0.000457535,0.0029866,9
0.0898101,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000117443,0.00298297,6
0.0928101,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000117623,0.00298724,12
0.0958102,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000173338,0.0029861,9
0.0988103,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011103,0.00298573,6
0.10181,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000119386,0.00298632,12
0.10481,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000113856,0.00298764,12
0.107811,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000478385,0.00298654,9
0.110811,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000131809,0.00298337,6
0.113811,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000118243,0.00298612,12
0.116811,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000148561,0.00298747,9
0.119811,-7.39029e-05,-0.00532209,-0.00314159,-0,-0.0573263,0.000643307,0.00297302,9
0.122811,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000113796,0.0029835,6
0.125811,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000115609,0.00298637,12
0.128811,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000464809,0.0029873,9
0.131811,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000110409,0.00298302,6
0.134811,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000119115,0.00298608,12
0.137811,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000117352,0.00298606,9
0.140811,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000654578,0.00298785,9
0.143812,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000111942,0.0029835,6
0.146812,-7.39029e-05,0.00476187,-0.00314159,-0,-0.0273271,0.000117993,0.00298615,12
0.149812,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000462085,0.00298618,9
0.152812,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011107,0.00297528,6
0.155812,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000119816,0.00298544,12
0.158812,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00014794,0.00298643,12
0.161812,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000653346,0.00298503,9
0.164812,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000114827,0.00298372,6
0.167812,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000127351,0.00298269,12
0.170812,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000362917,0.00298625,9
0.173812,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000113274,0.00298298,6
0.176812,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000118554,0.00298701,12
0.179812,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011591,0.00298617,12
0.182813,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000610826,0.00298644,9
0.185813,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000116541,0.00298306,6
0.188813,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000120858,0.00298688,12
0.191813,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000345394,0.00298601,9
0.194813,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000112352,0.00298345,6
0.197813,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000124315,0.00298614,12
0.200813,-7.39029e-05,-0.00532209,-0.00314159,-0,-0.0573263,0.000113595,0.00298758,12
0.203813,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000583294,0.00298638,9
0.206813,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.00013222,0.00298348,6
0.209813,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000119786,0.00298556,12
0.212813,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000327149,0.00298725,9
0.215813,-7.39029e-05,0.00476187,-0.00314159,-0,-0.0273271,0.00011149,0.00298342,6
0.218813,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000118594,0.00298616,12
0.221814,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000118083,0.00298617,12
0.224814,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.00057072,0.00298746,9
0.227814,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000109637,0.00298342,6
0.230814,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000119617,0.00298564,12
0.233814,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000302162,0.00298586,9
0.236814,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000108766,0.00298467,6
0.239814,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000119376,0.00298458,12
0.242814,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000114266,0.00298628,12
0.245814,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000547877,0.00298649,9
0.248814,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000119135,0.00297881,6
0.251814,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000116881,0.00298586,12
0.254814,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000310859,0.00298594,9
0.257814,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000111471,0.0029836,6
0.260814,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000124245,0.00298591,12
0.263815,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000117302,0.00298606,12
0.266815,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000526967,0.00298584,9
0.269815,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000114387,0.00298323,6
0.272815,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000114557,0.00298716,12
0.275815,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.00025901,0.00298598,9
0.278815,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000113705,0.00298335,6
0.281815,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000117392,0.00298623,12
0.284815,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000112624,0.00298743,12
0.287815,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000500617,0.00298608,9
0.290815,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000113645,0.00298355,6
0.293815,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000116911,0.00298648,12
0.296815,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000238281,0.00297905,9
0.299816,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000112343,0.00298349,6
0.302816,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000119286,0.00298592,12
0.305816,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.00013221,0.00297811,12
0.308816,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000487682,0.00298742,9
0.311816,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011135,0.00298313,6
0.314816,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000117592,0.00298614,12
0.317816,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000228262,0.00298628,9
0.320816,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000109868,0.00298454,6
0.323816,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000119827,0.00298573,12
0.326816,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000114547,0.00298649,12
0.329816,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000462555,0.00298563,9
0.332816,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000110459,0.00298459,6
0.335817,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000121019,0.00298638,12
0.338817,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000218142,0.00298592,9
0.341817,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000117071,0.00296157,6
0.344817,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.00011676,0.00298754,12
0.347817,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000119536,0.00298567,12
0.350817,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000460421,0.00298575,9
0.353817,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000139795,0.00298337,6
0.356817,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.00011675,0.00298734,12
0.359817,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000157739,0.0029862,9
0.362817,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000110239,0.00298622,6
0.365817,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000117543,0.00298674,12
0.368817,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000113174,0.00298793,12
0.371817,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.0004596,0.00298596,9
0.374818,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000113174,0.00298357,6
0.377818,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000120668,0.00298641,12
0.380818,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000159922,0.00298741,9
0.383818,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000118033,0.00298611,6
0.386818,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000117623,0.00298696,12
0.389818,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000117032,0.00298636,12
0.392818,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000441135,0.00298756,9
0.395818,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000107173,0.00298629,6
0.398818,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000117833,0.00298658,12
0.401818,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000134244,0.00298626,12
0.404818,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000634561,0.0029877,9
0.407818,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000119706,0.00298336,6
0.410818,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000118003,0.00298611,12
0.413819,-7.39029e-05,-0.00532209,-0.00314159,-0,-0.0573263,0.000457896,0.00298631,9
0.416819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000109998,0.00298462,6
0.419819,-7.39029e-05,-0.00532209,-0.00314159,-0,-0.0573263,0.000119195,0.00298569,12
0.422819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000114627,0.00298656,12
0.425819,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000622067,0.00298692,9
0.428819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000109978,0.00298434,6
0.431819,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000115459,0.00298668,12
0.434819,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000359199,0.00298616,9
0.437819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000111451,0.00298313,6
0.440819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000117543,0.00297864,12
0.443819,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000114477,0.00298659,12
0.446819,-7.39029e-05,-0.00364143,-0.00314159,-0,-0.0523264,0.000590517,0.00298668,9
0.449819,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000131098,0.00298333,6
0.45282,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000114226,0.00298757,12
0.45582,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000342659,0.00298611,9
0.45882,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011136,0.0029835,6
0.46182,-7.39029e-05,0.00308121,-0.00314159,-0,-0.0323269,0.000118565,0.00298608,12
0.46482,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000113254,0.00298741,12
0.46782,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000583464,0.00298442,9
0.47082,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000111902,0.00298348,6
0.47382,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000118444,0.00298642,12
0.47682,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000331517,0.00298716,9
0.47982,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000109737,0.00298357,6
0.48282,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000117372,0.00298618,12
0.485821,-7.39029e-05,-0.00532209,-0.00314159,-0,-0.0573263,0.00011628,0.0029864,12
0.488821,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000562003,0.0029876,9
0.491821,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000109787,0.00298333,6
0.494821,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.00011661,0.00298611,12
0.497821,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000328802,0.00298643,9
0.500821,-7.39029e-05,-0.00196077,-0.00314159,-0,-0.0473265,0.000110109,0.00298452,6
0.503821,-7.39029e-05,0.00140055,-0.00314159,-0,-0.0373268,0.000118314,0.0029861,12
0.506821,-7.39029e-05,-0.00028011,-0.00314159,-0,-0.0423267,0.000116501,0.00298594,12
