time_sec,x_cart,vel_cart,ang_pole,vel_pole,torque_input,encoder_duration_s,iteration_duration_s,bytesWaiting
0.0165716,0,-0.00028011,0.00314159,-0.0134277,-0.00388805,0.0163247,0.0165714,4008
0.0200717,0,-0.00028011,0.00314159,-0.0179728,-0.0178776,0.000113379,0.00344042,7
0.0235718,0,-0.00196077,0.00314159,-0.0155194,-0.0147377,0.00014114,0.00348459,13
0.0270719,0,-0.00196077,0.00314159,-0.00779426,0.00903942,0.000169182,0.00348623,13
0.0305719,0,0.00308121,0.00314159,0.00363263,0.057445,0.000214034,0.0034864,13
0.034072,0,-0.00196077,0.00314159,0.0173484,0.0864259,0.000236246,0.00348617,13
0.0375721,0,-0.00028011,0.00314159,0.032097,0.136232,0.000248307,0.00348759,13
0.0410722,0,0.00140055,0.00314159,0.0467796,0.185835,0.000267913,0.00348645,13
0.0445723,0,-0.00028011,0.00314159,0.0604541,0.223513,0.000270258,0.00348643,13
0.0480724,0,-0.00532209,0.00314159,0.0723357,0.246848,0.000315601,0.00348697,13
0.0515724,0,-0.00028011,0.00314159,0.0817964,0.289202,0.000330128,0.0034867,13
0.0550725,0,-0.00196077,0.00314159,0.0883652,0.305009,0.00042927,0.00348713,13
0.0585726,0,-0.00196077,0.00314159,0.0917281,0.315359,0.000383726,0.00348673,13
0.0620727,0,-0.00196077,0.00314159,0.0917281,0.315359,0.00043458,0.00348617,13
0.0655728,0,0.00812319,0.00314159,0.0883652,0.331478,0.000433158,0.00348754,13
0.0690729,0,0.00308121,0.00314159,0.0817964,0.298025,0.000456511,0.00348687,10
0.0725729,0,0.00476187,0.00314159,0.0723357,0.273318,0.000478361,0.00348674,10
0.076073,0,0.00140055,0.00628319,0.0470265,0.224772,0.000542218,0.00348691,10
0.0795731,0,0.00308121,0.00628319,0.0288067,0.173105,0.00054313,0.00347318,10
0.0830732,0,-0.00196077,0.00628319,0.0165776,0.12223,0.000583154,0.00348656,10
0.0865733,0,0.00308121,0.00628319,0.0095541,0.113847,0.000604554,0.00348646,10
0.0900733,0,0.00644253,0.00628319,0.00726527,0.115625,0.00062983,0.00348671,10
0.0935734,0,-0.00196077,0.00628319,0.0095541,0.100612,0.000659685,0.0034879,10
0.0970735,0,0.00140055,0.00628319,0.0165776,0.131053,0.000685754,0.00348591,10
0.100574,0,-0.00028011,0.00628319,0.0288067,0.164281,0.00070561,0.00348694,7
0.104074,0,-0.00196077,0.00628319,0.0470265,0.215948,0.000107298,0.00348662,7
0.107574,0,0.00308121,0.00628319,0.0723357,0.307083,0.000114,0.00348704,14
0.111074,0,-0.00028011,0.00628319,0.0817964,0.327378,0.0001192,0.00348718,14
0.114574,0,0.00476187,0.00628319,0.0883652,0.360831,0.00011366,0.00348715,14
0.118074,0,0.00140055,0.00628319,0.0917281,0.362359,0.000112497,0.00348736,14
0.121574,0,-0.00028011,0.00628319,0.0917281,0.357947,0.000112197,0.00348821,14
0.125074,0,-0.00364143,0.00628319,0.0883652,0.338773,0.00011405,0.00348698,14
0.128574,0,0.00140055,0.00628319,0.0817964,0.33179,0.000111806,0.00348726,14
0.132074,0,0.00308121,0.00628319,0.0723357,0.307083,0.000113018,0.00348711,14
0.135574,0,0.00140055,0.00628319,0.0604541,0.266101,0.000134207,0.00348752,14
0.139074,0,0.00140055,0.00628319,0.0467796,0.224012,0.000114101,0.00348704,14
0.142575,0,-0.00196077,0.00628319,0.032097,0.169997,0.000131251,0.00348753,14
0.146075,0,-0.00028011,0.00628319,0.0173483,0.129014,0.000115653,0.00348696,14
0.149575,0,0.00812319,0.00628319,0.00363263,0.108856,0.000112407,0.00348832,14
0.153075,0,0.00140055,0.00628319,-0.00779423,0.0560389,0.00012455,0.00348708,14
0.156575,0,-0.00364143,0.00628319,-0.0155194,0.0190269,0.000115944,0.00348712,14
0.160075,0,0.00476187,0.00628319,-0.0179728,0.0335334,0.000112768,0.00348716,14
0.163575,0,0.00140055,0.00628319,-0.0134276,0.0386998,0.000113268,0.00348706,14
0.167075,0,-0.00364143,0.00628319,-0,0.066794,0.000127114,0.00348673,14
0.170575,0,-0.00196077,0.00628319,-0,0.0712056,0.000115462,0.00348704,14
0.174075,0,0.00476187,0.00628319,-0,0.088852,0.000116475,0.00348739,14
0.177575,0,-0.00196077,0.00628319,-0,0.0712056,0.000113799,0.00348807,14
0.181075,0,0.00140055,0.00628319,-0,0.0800288,0.000116354,0.00348711,14
0.184575,0,0.00476187,0.00628319,-0,0.088852,0.00011403,0.00348752,14
0.188076,0,0.00140055,0.00628319,-0,0.0800288,0.000120452,0.00348704,14
0.191576,0,-0.00028011,0.00628319,-0,0.0756172,0.000145919,0.00348668,14
0.195076,0,0.00308121,0.00628319,-0,0.0844404,0.000125571,0.00348685,14
0.198576,0,0.00140055,0.00628319,-0,0.0800288,0.00012519,0.00347831,14
0.202076,0,-0.00028011,0.00628319,-0,0.0756172,0.000117086,0.00348678,14
0.205576,0,-0.00028011,0.00628319,-0,0.0756172,0.000116815,0.00348845,14
0.209076,0,-0.00196077,0.00628319,-0,0.0712056,0.000127986,0.00348726,14
0.212576,0,-0.00196077,0.00628319,-0,0.0712056,0.000116615,0.00348703,14
0.216076,0,-0.00196077,0.00628319,-0,0.0712056,0.000120101,0.00348692,14
0.219576,0,-0.00196077,0.00628319,-0,0.0712056,0.000123738,0.00348709,14
0.223076,0,-0.00028011,0.00628319,-0,0.0756172,0.000116184,0.00348718,14
0.226576,0,-0.00028011,0.00628319,-0,0.0756172,0.000116745,0.0034866,14
0.230076,0,-0.00364143,0.00628319,-0,0.066794,0.000117036,0.00348727,14
0.233577,0,0.00140055,0.00628319,-0,0.0800288,0.00011415,0.0034885,14
0.237077,0,-0.00532209,0.00628319,-0,0.0623824,0.000129078,0.00348701,14
0.240577,0,0.00140055,0.00628319,-0,0.0800288,0.000115754,0.00348722,14
0.244077,0,0.00476187,0.00628319,-0,0.088852,0.000121063,0.00348689,14
0.247577,0,-0.00028011,0.00628319,-0,0.0756172,0.000114151,0.00348718,14
0.251077,0,-0.00364143,0.00628319,-0,0.066794,0.000120011,0.00348704,13
0.254577,0,-0.00196077,0.00628319,-0,0.0712056,0.000158803,0.00348704,13
0.258077,0,-0.00196077,0.00628319,-0,0.0712056,0.000202413,0.00348695,13
0.261577,0,0.00140055,0.00628319,-0,0.0800288,0.000234742,0.0034882,13
0.265077,0,0.00308121,0.00628319,-0,0.0844404,0.000275768,0.0034866,13
0.268577,0,-0.00028011,0.00628319,-0,0.0756172,0.000262554,0.00348637,13
0.272077,0,0.00140055,0.00628319,-0,0.0800288,0.000295003,0.00348665,13
0.275577,0,-0.00028011,0.00628319,-0,0.0756172,0.000324978,0.00348682,13
0.279078,0,-0.00028011,0.00628319,-0,0.0756172,0.000410697,0.00348699,13
0.282578,0,0.00140055,0.00628319,-0,0.0800288,0.000371163,0.00348358,13
0.286078,0,-0.00028011,0.00628319,-0,0.0756172,0.000412079,0.00348647,13
0.289578,0,-0.00196077,0.00628319,-0,0.0712056,0.000425995,0.00348774,13
0.293078,0,-0.00364143,0.00628319,-0,0.066794,0.000463885,0.00348688,10
0.296578,0,0.00140055,0.00628319,-0,0.0800288,0.000475787,0.00348631,10
0.300078,0,-0.00532209,0.00628319,-0,0.0623824,0.000573727,0.00348667,10
0.303578,0,0.00476187,0.00628319,-0,0.088852,0.000692606,0.00346409,10
0.307078,0,0.00476187,0.00628319,-0,0.088852,0.000730466,0.00346542,10
0.310578,0,0.00140055,0.00628319,-0,0.0800288,0.00061938,0.00348373,10
0.314078,0,0.00308121,0.00628319,-0,0.0844404,0.000637865,0.00348381,10
0.317579,0,-0.00028011,0.00628319,-0,0.0756172,0.000680633,0.00348482,10
0.321079,0,0.00140055,0.00628319,-0,0.0800288,0.000701612,0.00348354,10
0.324579,0,-0.00028011,0.00628319,-0,0.0756172,0.000718854,0.00348365,10
0.328079,0,-0.00028011,0.00628319,-0,0.0756172,0.000121283,0.00348348,7
0.331579,0,-0.00196077,0.00628319,-0,0.0712056,0.000116645,0.0034867,14
0.335079,0,-0.00028011,0.00628319,-0,0.0756172,0.000123338,0.00348614,14
0.338579,0,-0.00028011,0.00628319,-0,0.0756172,0.000121173,0.00348688,14
0.342079,0,-0.00028011,0.00628319,-0,0.0756172,0.000121393,0.0034866,14
0.345579,0,-0.00028011,0.00628319,-0,0.0756172,0.000112908,0.00348821,14
0.349079,0,0.00140055,0.00628319,-0,0.0800288,0.000129499,0.00348507,14
0.352579,0,-0.00364143,0.00628319,-0,0.066794,0.000114841,0.00348653,14
0.356079,0,0.00308121,0.00628319,-0,0.0844404,0.000122496,0.00348696,14
0.359579,0,0.00140055,0.00628319,-0,0.0800288,0.000124179,0.00348669,14
0.36308,0,0.00140055,0.00628319,-0,0.0800288,0.000140038,0.00348664,14
0.36658,0,-0.00028011,0.00628319,-0,0.0756172,0.000120653,0.00348677,14
0.37008,0,0.00308121,0.00628319,-0,0.0844404,0.000123357,0.00348695,14
0.37358,0,-0.00532209,0.00628319,-0,0.0623824,0.000113259,0.00348839,14
0.37708,0,-0.00364143,0.00628319,-0,0.066794,0.000117918,0.00348728,14
0.38058,0,-0.00196077,0.00628319,-0,0.0712056,0.000118589,0.00348731,14
0.38408,0,0.00140055,0.00628319,-0,0.0800288,0.000123948,0.00348645,14
0.38758,0,0.00476187,0.00628319,-0,0.088852,0.000121784,0.00348709,14
0.39108,0,-0.00364143,0.00628319,-0,0.066794,0.000117376,0.00348689,14
0.39458,0,-0.00196077,0.00628319,-0,0.0712056,0.000120502,0.00347922,14
0.39808,0,-0.00532209,0.00628319,-0,0.0623824,0.000123978,0.0034869,14
0.40158,0,-0.00196077,0.00628319,-0,0.0712056,0.000112707,0.00348819,14
0.40508,0,0.00140055,0.00628319,-0,0.0800288,0.000127354,0.00348653,14
0.408581,0,-0.00028011,0.00628319,-0,0.0756172,0.00012506,0.00348663,14
0.412081,0,0.00140055,0.00628319,-0,0.0800288,0.000130911,0.00348529,14
0.415581,0,0.00308121,0.00628319,-0,0.0844404,0.000120412,0.00348721,14
0.419081,0,-0.00196077,0.00628319,-0,0.0712056,0.000133977,0.00348686,14
0.422581,0,0.00140055,0.00628319,-0,0.0800288,0.000114581,0.00348718,14
0.426081,0,-0.00028011,0.00628319,-0,0.0756172,0.000120061,0.00348702,14
0.429581,0,-0.00028011,0.00628319,-0,0.0756172,0.000122646,0.00348754,14
0.433081,0,-0.00028011,0.00628319,-0,0.0756172,0.000119349,0.00348724,14
0.436581,0,0.00308121,0.00628319,-0,0.0844404,0.000119911,0.00348722,14
0.440081,0,0.00140055,0.00628319,-0,0.0800288,0.000122625,0.00348725,14
0.443581,0,0.00308121,0.00628319,-0,0.0844404,0.000130009,0.00348665,14
0.447081,0,-0.00364143,0.00628319,-0,0.066794,0.000122516,0.0034871,14
0.450581,0,-0.00364143,0.00628319,-0,0.066794,0.000121283,0.00348711,14
0.454082,0,0.00140055,0.00628319,-0,0.0800288,0.000123017,0.00348651,14
0.457582,0,-0.00196077,0.00628319,-0,0.0712056,0.000112688,0.00348812,14
0.461082,0,0.00140055,0.00628319,-0,0.0800288,0.000122556,0.00348709,14
0.464582,0,-0.00028011,0.00628319,-0,0.0756172,0.00011393,0.0034873,14
0.468082,0,-0.00028011,0.00628319,-0,0.0756172,0.000122385,0.00348713,14
0.471582,0,-0.00364143,0.00628319,-0,0.066794,0.000121994,0.0034873,14
0.475082,0,0.00140055,0.00628319,-0,0.0800288,0.000136331,0.00348663,13
0.478582,0,0.00476187,0.00628319,-0,0.088852,0.000151229,0.00348721,13
0.482082,0,0.00140055,0.00628319,-0,0.0800288,0.00021171,0.00348619,13
0.485582,0,0.00476187,0.00628319,-0,0.088852,0.000229803,0.00348385,13
0.489082,0,0.00308121,0.00628319,-0,0.0844404,0.000252705,0.00348359,13
0.492582,0,-0.00028011,0.00628319,-0,0.0756172,0.000271029,0.00348352,13
0.496083,0,-0.00196077,0.00628319,-0,0.0712056,0.000301706,0.00348346,13
0.499583,0,0.00140055,0.00628319,-0,0.0800288,0.000331802,0.00348357,13
0.503083,0,0.00644253,0.00628319,-0,0.0932635,0.00041779,0.0034835,13
0.506583,0,-0.00028011,0.00628319,-0,0.0756172,0.000391141,0.00348354,13
0.510083,0,-0.00196077,0.00628319,-0,0.0712056,0.000421657,0.0034835,13
0.513583,0,0.00140055,0.00628319,-0,0.0800288,0.000430704,0.00348446,13
0.517083,0,-0.00196077,0.00628319,-0,0.0712056,0.000470306,0.00348356,13
0.520583,0,0.00308121,0.00628319,-0,0.0844404,0.000502636,0.00348026,10
0.524083,0,0.00308121,0.00628319,-0,0.0844404,0.000523975,0.00348354,10
0.527583,0,-0.00196077,0.00628319,-0,0.0712056,0.000552368,0.00348347,10
0.531083,0,0.00140055,0.00628319,-0,0.0800288,0.000594295,0.0034836,10
0.534583,0,0.00140055,0.00628319,-0,0.0800288,0.000595467,0.00348338,10
0.538083,0,0.00308121,0.00628319,-0,0.0844404,0.000633136,0.00347834,10
0.541584,0,0.00140055,0.00628319,-0,0.0800288,0.000656489,0.00348465,10
0.545084,0,-0.00196077,0.00628319,-0,0.0712056,0.00068946,0.00348295,10
0.548584,0,-0.00028011,0.00628319,-0,0.0756172,0.000713845,0.0034834,10
0.552084,0,-0.00196077,0.00628319,-0,0.0712056,0.000111055,0.00348339,7
0.555584,0,-0.00364143,0.00628319,-0,0.066794,0.000117266,0.00348668,14
0.559084,0,-0.00028011,0.00628319,-0,0.0756172,0.000114791,0.00348707,14
0.562584,0,-0.00364143,0.00628319,-0,0.066794,0.000115884,0.00348689,14
0.566084,0,0.00140055,0.00628319,-0,0.0800288,0.000114812,0.00348724,14
0.569584,0,-0.00364143,0.00628319,-0,0.066794,0.000122405,0.00348628,14
0.573084,0,0.00308121,0.00628319,-0,0.0844404,0.000117817,0.00348647,14
0.576584,0,0.00308121,0.00628319,-0,0.0844404,0.000114441,0.00348705,14
0.580084,0,0.00308121,0.00628319,-0,0.0844404,0.000114751,0.0034872,14
0.583585,0,-0.00364143,0.00628319,-0,0.066794,0.000115262,0.0034871,14
0.587085,0,-0.00028011,0.00628319,-0,0.0756172,0.000130851,0.00348741,14
0.590585,0,-0.00028011,0.00628319,-0,0.0756172,0.000120583,0.00348644,14
0.594085,0,-0.00196077,0.00628319,-0,0.0712056,0.00011923,0.00348039,14
0.597585,0,-0.00364143,0.00628319,-0,0.066794,0.000129619,0.00348536,14
0.601085,0,-0.00364143,0.00628319,-0,0.066794,0.000117506,0.00348624,14
0.604585,0,-0.00028011,0.00628319,-0,0.0756172,0.000117246,0.00348686,14
0.608085,0,0.00308121,0.00628319,-0,0.0844404,0.000115883,0.00348695,14
0.611585,0,0.00140055,0.00628319,-0,0.0800288,0.000116865,0.00348682,14
0.615085,0,0.00308121,0.00628319,-0,0.0844404,0.000119751,0.00348641,14
0.618585,0,0.00308121,0.00628319,-0,0.0844404,0.000115983,0.00348701,14
0.622085,0,-0.00364143,0.00628319,-0,0.066794,0.000115403,0.00348745,14
0.625585,0,-0.00364143,0.00628319,-0,0.066794,0.000113199,0.00348823,14
0.629085,0,-0.00028011,0.00628319,-0,0.0756172,0.000115883,0.00348732,14
0.632586,0,0.00140055,0.00628319,-0,0.0800288,0.000122285,0.0034872,14
0.636086,0,-0.00196077,0.00628319,-0,0.0712056,0.000122365,0.00348697,14
0.639586,0,-0.00028011,0.00628319,-0,0.0756172,0.000122665,0.00348669,14
0.643086,0,-0.00196077,0.00628319,-0,0.0712056,0.000132645,0.00348701,14
0.646586,0,-0.00364143,0.00628319,-0,0.066794,0.000120903,0.00348726,14
0.650086,0,0.00644253,0.00628319,-0,0.0932635,0.000122075,0.0034866,14
0.653586,0,-0.00364143,0.00628319,-0,0.066794,0.000116916,0.00348816,14
0.657086,0,-0.00028011,0.00628319,-0,0.0756172,0.000123166,0.00348729,14
0.660586,0,-0.00028011,0.00628319,-0,0.0756172,0.000126823,0.00348665,14
0.664086,0,-0.00028011,0.00628319,-0,0.0756172,0.00011964,0.00348714,14
0.667586,0,-0.00196077,0.00628319,-0,0.0712056,0.000120021,0.00348714,14
0.671086,0,-0.00868341,0.00628319,-0,0.0535593,0.000120732,0.00347613,14
0.674587,0,-0.00532209,0.00628319,-0,0.0623824,0.000120652,0.00348718,14
0.678087,0,-0.00028011,0.00628319,-0,0.0756172,0.000118979,0.00348745,14
0.681587,0,-0.00196077,0.00628319,-0,0.0712056,0.000115873,0.00348834,14
0.685087,0,-0.00364143,0.00628319,-0,0.066794,0.000126102,0.00348654,14
0.688587,0,-0.00028011,0.00628319,-0,0.0756172,0.00011413,0.00348706,14
0.692087,0,0.00140055,0.00628319,-0,0.0800288,0.000120242,0.00348723,14
0.695587,0,-0.00028011,0.00628319,-0,0.0756172,0.000120982,0.00348721,14
0.699087,0,-0.00196077,0.00628319,-0,0.0712056,0.000133155,0.00348726,14
0.702587,0,-0.00196077,0.00628319,-0,0.0712056,0.000127074,0.00348718,13
0.706087,0,0.00140055,0.00628319,-0,0.0800288,0.00015756,0.00348671,13
0.709587,0,-0.00196077,0.00628319,-0,0.0712056,0.00021174,0.00348746,13
0.713087,0,-0.00028011,0.00628319,-0,0.0756172,0.000237999,0.00348282,13
0.716588,0,0.00308121,0.00628319,-0,0.0844404,0.000260169,0.00348331,13
0.720088,0,-0.00028011,0.00628319,-0,0.0756172,0.000295054,0.00348343,13
0.723588,0,-0.00028011,0.00628319,-0,0.0756172,0.000312175,0.00348344,13
0.727088,0,-0.00028011,0.00628319,-0,0.0756172,0.000411097,0.0034836,13
0.730588,0,0.00140055,0.00628319,-0,0.0800288,0.000373168,0.00348335,13
0.734088,0,-0.00364143,0.00628319,-0,0.066794,0.000408272,0.00348349,13
0.737588,0,0.00308121,0.00628319,-0,0.0844404,0.000428118,0.00348406,13
0.741088,0,0.00140055,0.00628319,-0,0.0800288,0.000477269,0.00348345,13
0.744588,0,-0.00532209,0.00628319,-0,0.0623824,0.000484402,0.00348334,13
0.748088,0,-0.00364143,0.00628319,-0,0.066794,0.000511002,0.00348346,10
0.751588,0,-0.00196077,0.00628319,-0,0.0712056,0.000534625,0.00348333,10
0.755088,0,-0.00028011,0.00628319,-0,0.0756172,0.000569139,0.00348356,10
0.758588,0,-0.00196077,0.00628319,-0,0.0712056,0.000593974,0.00348339,10
0.762089,0,-0.00196077,0.00628319,-0,0.0712056,0.000612828,0.00348354,10
0.765589,0,0.00140055,0.00628319,-0,0.0800288,0.00065149,0.00347995,10
0.769089,0,-0.00028011,0.00628319,-0,0.0756172,0.00067349,0.00348328,10
0.772589,0,-0.00028011,0.00628319,-0,0.0756172,0.000701042,0.00348357,10
0.776089,0,0.00140055,0.00628319,-0,0.0800288,0.000728652,0.00348368,10
0.779589,0,-0.00196077,0.00628319,-0,0.0712056,0.000118719,0.00348362,7
0.783089,0,0.00308121,0.00628319,-0,0.0844404,0.000121684,0.00348687,14
0.786589,0,-0.00028011,0.00628319,-0,0.0756172,0.000125501,0.00348676,14
0.790089,0,0.00308121,0.00628319,-0,0.0844404,0.0001305,0.00348694,14
0.793589,0,-0.00028011,0.00628319,-0,0.0756172,0.000115493,0.00347263,14
0.797089,0,0.00140055,0.00628319,-0,0.0800288,0.000118558,0.0034869,14
0.80059,0,-0.00196077,0.00628319,-0,0.0712056,0.000121404,0.00348623,14
0.80409,0,-0.00196077,0.00628319,-0,0.0712056,0.000116184,0.00348679,14
0.80759,0,0.00140055,0.00628319,-0,0.0800288,0.000133126,0.00348732,14
0.81109,0,-0.00196077,0.00628319,-0,0.0712056,0.000134537,0.00348684,14
0.81459,0,-0.00196077,0.00628319,-0,0.0712056,0.000121203,0.00348724,14
0.81809,0,-0.00364143,0.00628319,-0,0.066794,0.000120913,0.00348733,14
0.82159,0,-0.00028011,0.00628319,-0,0.0756172,0.00011945,0.00348833,14
0.82509,0,-0.00364143,0.00628319,-0,0.066794,0.000122496,0.00348642,14
0.82859,0,0.00308121,0.00628319,-0,0.0844404,0.000121303,0.00348734,14
0.83209,0,-0.00364143,0.00628319,-0,0.066794,0.000114822,0.00348751,14
0.83559,0,0.00140055,0.00628319,-0,0.0800288,0.000121243,0.00348723,14
0.83909,0,-0.00028011,0.00628319,-0,0.0756172,0.000114631,0.00348717,14
0.842591,0,-0.00532209,0.00628319,-0,0.0623824,0.000121744,0.00348725,14
0.846091,0,-0.00196077,0.00628319,-0,0.0712056,0.000127856,0.00348639,14
0.849591,0,0.00644253,0.00628319,-0,0.0932635,0.000120743,0.00348803,14
0.853091,0,0.00308121,0.00628319,-0,0.0844404,0.000127284,0.00348663,14
0.856591,0,-0.00028011,0.00628319,-0,0.0756172,0.000121103,0.00348732,14
0.860091,0,-0.00028011,0.00628319,-0,0.0756172,0.000123547,0.00348701,14
0.863591,0,-0.00028011,0.00628319,-0,0.0756172,0.000120893,0.00348741,14
0.867091,0,0.00140055,0.00628319,-0,0.0800288,0.000134157,0.00348719,14
0.870591,0,0.00140055,0.00628319,-0,0.0800288,0.000126513,0.00348676,14
0.874091,0,-0.00364143,0.00628319,-0,0.066794,0.000120582,0.00348709,14
0.877591,0,-0.00028011,0.00628319,-0,0.0756172,0.000116385,0.0034882,14
0.881091,0,-0.00532209,0.00628319,-0,0.0623824,0.000120221,0.00348736,14
0.884591,0,-0.00196077,0.00628319,-0,0.0712056,0.000122987,0.00348716,14
0.888092,0,0.00476187,0.00628319,-0,0.088852,0.000115432,0.00348733,14
0.891592,0,-0.00028011,0.00628319,-0,0.0756172,0.000124198,0.00348697,14
0.895092,0,0.00308121,0.00628319,-0,0.0844404,0.000127084,0.00348639,14
0.898592,0,0.00140055,0.00628319,-0,0.0800288,0.000123097,0.00348693,14
0.902092,0,0.00140055,0.00628319,-0,0.0800288,0.000120202,0.00348744,14
0.905592,0,0.00140055,0.00628319,-0,0.0800288,0.000117356,0.00348831,14
0.909092,0,-0.00196077,0.00628319,-0,0.0712056,0.000123267,0.00348708,14
0.912592,0,-0.00364143,0.00628319,-0,0.066794,0.000119991,0.00348735,14
0.916092,0,0.00140055,0.00628319,-0,0.0800288,0.000123828,0.00348652,14
0.919592,0,-0.00028011,0.00628319,-0,0.0756172,0.000122375,0.00348717,14
0.923092,0,-0.00364143,0.00628319,-0,0.066794,0.000133246,0.00348587,14
0.926592,0,0.00644253,0.00628319,-0,0.0932635,0.0001192,0.00348627,13
0.930093,0,-0.00364143,0.00628319,-0,0.066794,0.0001519,0.00348702,13
0.933593,0,-0.00028011,0.00628319,-0,0.0756172,0.000202553,0.00348492,13
0.937093,0,-0.00028011,0.00628319,-0,0.0756172,0.00023324,0.00348261,13
0.940593,0,0.00308121,0.00628319,-0,0.0844404,0.000246995,0.00348355,13
0.944093,0,-0.00364143,0.00628319,-0,0.066794,0.000270348,0.00348336,13
0.947593,0,-0.00028011,0.00628319,-0,0.0756172,0.000299482,0.0034833,13
0.951093,0,0.00140055,0.00628319,-0,0.0800288,0.000397142,0.00348352,13
0.954593,0,0.00308121,0.00628319,-0,0.0844404,0.000359823,0.00348333,13
0.958093,0,-0.00196077,0.00628319,-0,0.0712056,0.000398324,0.0034837,13
0.961593,0,0.00476187,0.00628319,-0,0.088852,0.000414032,0.0034847,13
0.965093,0,0.00140055,0.00628319,-0,0.0800288,0.000438267,0.00348337,13
0.968593,0,-0.00028011,0.00628319,-0,0.0756172,0.000465928,0.00348345,13
0.972093,0,0.00476187,0.00628319,-0,0.088852,0.000493138,0.00348342,10
0.975594,0,0.00140055,0.00628319,-0,0.0800288,0.00052112,0.00348347,10
0.979094,0,-0.00364143,0.00628319,-0,0.066794,0.000568076,0.00348359,10
0.982594,0,0.00476187,0.00628319,-0,0.088852,0.000583094,0.00348342,10
0.986094,0,-0.00196077,0.00628319,-0,0.0712056,0.000600967,0.00348359,10
0.989594,0,-0.00364143,0.00628319,-0,0.066794,0.0006302,0.0034847,10
0.993094,0,-0.00028011,0.00628319,-0,0.0756172,0.000652973,0.00347751,10
0.996594,0,-0.00364143,0.00628319,-0,0.066794,0.000687636,0.0034835,10
1.00009,0,-0.00028011,0.00628319,-0,0.0756172,0.000712582,0.00348344,10
1.00359,0,-0.00532209,0.00628319,-0,0.0623824,0.00074411,0.00348352,7
1.00709,0,0.00308121,0.00628319,-0,0.0844404,0.000120432,0.00348393,7
1.01059,0,0.00308121,0.00628319,-0,0.0844404,0.000128767,0.00348632,14
1.01409,0,0.00308121,0.00628319,-0,0.0844404,0.000118949,0.00348675,14
1.01759,0,0.00140055,0.00628319,-0,0.0800288,0.000118678,0.00348829,14
1.02109,0,-0.00028011,0.00628319,-0,0.0756172,0.00011978,0.00348702,14
1.02459,0,0.00308121,0.00628319,-0,0.0844404,0.000121343,0.00348726,14
1.02809,0,0.00140055,0.00628319,-0,0.0800288,0.000121543,0.00348705,14
1.03159,0,0.00476187,0.00628319,-0,0.088852,0.000137854,0.00348672,14
1.03509,0,0.00140055,0.00628319,-0,0.0800288,0.000133766,0.00348681,14
1.03859,0,-0.00532209,0.00628319,-0,0.0623824,0.000125973,0.00348724,14
