time_sec,x_cart,vel_cart,ang_pole,vel_pole,torque_input,encoder_duration_s,iteration_duration_s,bytesWaiting
0.0124256,0,0.00140055,-0,-0,0.00505124,0.0121705,0.0124253,4017
0.0144257,0,0.00308121,-0,-0,0.0111127,0.00113566,0.0019252,512
0.0164258,0,-0.00196077,-0,-0,-0.00707173,0.000910001,0.00198373,768
0.0184258,0,0.00140055,-0,-0,0.00505124,0.000155271,0.00198695,6
0.0204259,0,0.00140055,-0,-0,0.00505124,0.000151914,0.00198626,6
0.022426,0,0.00308121,-0,-0,0.0111127,0.000152425,0.00198753,6
0.0244261,0,-0.00196077,-0,-0,-0.00707173,0.000474477,0.00198591,9
0.0264262,0,0.00140055,-0,-0,0.00505124,0.000170138,0.00198492,3
0.0284262,0,0.00140055,-0,-0,0.00505124,0.000153657,0.00198561,6
0.0304263,0,-0.00364143,-0,-0,-0.0131332,0.000154229,0.00198717,6
0.0324264,0,-0.00364143,-0,-0,-0.0131332,0.000154979,0.00198602,6
0.0344265,0,0.00140055,-0,-0,0.00505124,0.000153587,0.00198764,6
0.0364266,0,-0.00532209,-0,-0,-0.0191947,0.000476802,0.00198624,9
0.0384266,0,-0.00028011,-0,-0,-0.00101025,0.000158957,0.00198487,6
0.0404267,0,-0.00028011,-0,-0,-0.00101025,0.000161412,0.00198553,6
0.0424268,0,-0.00196077,-0,-0,-0.00707173,0.000154379,0.00198726,6
0.0444269,0,-0.00196077,-0,-0,-0.00707173,0.00015495,0.00198608,6
0.0464269,0,-0.00196077,-0,-0,-0.00707173,0.00063113,0.00198731,9
0.048427,0,-0.00028011,-0,-0,-0.00101025,0.000318234,0.00198383,3
0.0504271,0,0.00140055,-0,-0,0.00505124,0.000157615,0.00198505,6
0.0524272,0,0.00140055,-0,-0,0.00505124,0.000154949,0.00198559,6
0.0544272,0,-0.00028011,-0,-0,-0.00101025,0.000157615,0.00198721,6
0.0564273,0,0.00140055,-0,-0,0.00505124,0.000158817,0.00198622,6
0.0584274,0,-0.00364143,-0,-0,-0.0131332,0.000549808,0.00198746,9
0.0604275,0,-0.00196077,-0,-0,-0.00707173,0.000223728,0.0019837,3
0.0624275,0,-0.00028011,-0,-0,-0.00101025,0.000159619,0.00198689,6
0.0644276,0,-0.00028011,-0,-0,-0.00101025,0.000153597,0.00198625,6
0.0664277,0,-0.00028011,-0,-0,-0.00101025,0.000156362,0.00198754,6
0.0684278,0,0.00308121,-0,-0,0.0111127,0.000151794,0.00198591,6
0.0704279,0,0.00140055,-0,-0,0.00505124,0.000476391,0.00198766,9
0.0724279,0,0.00476187,-0,-0,0.0171742,0.000168445,0.00198362,3
0.074428,0,-0.00196077,-0,-0,-0.00707173,0.000165349,0.00198694,6
0.0764281,0,-0.00196077,-0,-0,-0.00707173,0.000154479,0.0019859,6
0.0784282,0,-0.00364143,-0,-0,-0.0131332,0.000170619,0.0019875,6
0.0804283,0,-0.00028011,-0,-0,-0.00101025,0.0001552,0.0019864,6
0.0824284,0,0.00140055,-0,-0,0.00505124,0.000471662,0.00198771,9
0.0844285,0,0.00140055,-0,-0,0.00505124,0.000157335,0.00198353,6
0.0864285,0,-0.00196077,-0,-0,-0.00707173,0.000156603,0.00198706,6
0.0884286,0,0.00308121,-0,-0,0.0111127,0.000154169,0.00198621,6
0.0904287,0,-0.00196077,-0,-0,-0.00707173,0.000153758,0.00198682,6
0.0924288,0,-0.00532209,-0,-0,-0.0191947,0.00062564,0.00198585,9
0.0944289,0,0.00140055,-0,-0,0.00505124,0.000328374,0.00198468,3
0.0964289,0,0.00308121,-0,-0,0.0111127,0.000158727,0.00198342,6
0.098429,0,-0.00196077,-0,-0,-0.00707173,0.000156883,0.00198711,6
0.100429,0,0.00140055,-0,-0,0.00505124,0.000152835,0.00198602,6
0.102429,0,0.00140055,-0,-0,0.00505124,0.000159749,0.00198758,6
0.104429,0,-0.00028011,-0,-0,-0.00101025,0.000552894,0.0019859,9
0.106429,0,0.00140055,-0,-0,0.00505124,0.000258744,0.0019846,3
0.108429,0,-0.00196077,-0,-0,-0.00707173,0.000167824,0.00198378,6
0.11043,0,-0.00028011,-0,-0,-0.00101025,0.000159608,0.00198728,6
0.11243,0,-0.00028011,-0,-0,-0.00101025,0.000164117,0.00198568,6
0.11443,0,-0.00364143,-0,-0,-0.0131332,0.000154129,0.00198752,6
0.11643,0,0.00308121,-0,-0,0.0111127,0.000485608,0.00198605,9
0.11843,0,-0.00364143,-0,-0,-0.0131332,0.000180528,0.00198472,3
0.12043,0,0.00140055,-0,-0,0.00505124,0.000152686,0.0019855,6
0.12243,0,0.00476187,-0,-0,0.0171742,0.000164137,0.0019873,6
0.12443,0,-0.00028011,-0,-0,-0.00101025,0.000153437,0.00198613,6
