time_sec,x_cart,vel_cart,ang_pole,vel_pole,torque_input,encoder_duration_s,iteration_duration_s,bytesWaiting
0.0166682,0,-0.00196077,-0,-0,-0.00693483,0.0164329,0.0166679,4018
0.0191682,0,-0.00532209,-0,-0,-0.0188231,0.00040264,0.00244473,3
0.0216683,0,-0.00196077,-0,-0,-0.00693483,0.000108028,0.00248315,6
0.0241684,0,0.00140055,-0,-0,0.00495345,0.000569115,0.00248845,9
0.0266684,0,0.00140055,-0,-0,0.00495345,0.000109401,0.00248466,6
0.0291685,0,-0.00028011,-0,-0,-0.00099069,0.000131301,0.00248741,6
0.0316686,0,-0.00028011,-0,-0,-0.00099069,0.000109692,0.0024887,12
0.0341686,0,0.00140055,-0,-0,0.00495345,0.000104823,0.00248758,6
0.0366687,0,-0.00196077,-0,-0,-0.00693483,0.000109731,0.00248857,12
0.0391688,0,0.00140055,-0,-0,0.00495345,0.00010868,0.00248682,6
0.0416689,0,0.00140055,-0,-0,0.00495345,0.000202251,0.00248774,9
0.0441689,0,-0.00196077,-0,-0,-0.00693483,0.000110974,0.00248513,6
0.046669,0,-0.00028011,-0,-0,-0.00099069,0.000246413,0.00248699,9
0.049169,0,-0.00980385,-0,-0,-0.0346742,0.000116735,0.00248456,6
0.0516691,0,-0.00028011,-0,-0,-0.00099069,0.000344804,0.00248857,9
0.0541692,0,-0.00532209,-0,-0,-0.0188231,0.000116013,0.00248456,6
0.0566692,0,-0.00028011,-0,-0,-0.00099069,0.000455397,0.00248839,9
0.0591693,0,-0.00028011,-0,-0,-0.00099069,0.000123717,0.0024846,6
0.0616694,0,-0.00364143,-0,-0,-0.012879,0.000573894,0.00248688,9
0.0641694,0,-0.00028011,-0,-0,-0.00099069,0.000103711,0.00248555,6
0.0666695,0,0.00308121,-0,-0,0.0108976,0.00010326,0.00248745,6
0.0691696,0,0.00308121,-0,-0,0.0108976,0.000114831,0.0024875,12
0.0716697,0,0.00140055,-0,-0,0.00495345,0.000100925,0.00248847,6
0.0741698,0,0.00140055,-0,-0,0.00495345,0.000114831,0.00248795,12
0.0766698,0,-0.00196077,-0,-0,-0.00693483,0.000100776,0.00248879,6
0.0791699,0,-0.00028011,-0,-0,-0.00099069,0.000115793,0.00248815,12
0.08167,0,0.00140055,-0,-0,0.00495345,0.000104301,0.00248772,6
0.0841701,0,-0.00364143,-0,-0,-0.012879,0.000209445,0.00248873,9
0.0866702,0,0.00308121,-0,-0,0.0108976,0.000105554,0.00248458,6
0.0891702,0,0.00140055,-0,-0,0.00495345,0.000328093,0.00248724,9
0.0916703,0,0.00140055,-0,-0,0.00495345,0.00010348,0.00248546,6
0.0941704,0,-0.00028011,-0,-0,-0.00099069,0.000443434,0.00248716,9
0.0966705,0,-0.00196077,-0,-0,-0.00693483,0.000108469,0.00248536,6
0.0991705,0,0.00308121,-0,-0,0.0108976,0.000565379,0.00248719,9
0.101671,0,0.00140055,-0,-0,0.00495345,0.000106025,0.00248454,6
0.104171,0,-0.00364143,-0,-0,-0.012879,0.000102448,0.00248863,6
0.106671,0,0.00140055,-0,-0,0.00495345,0.000120862,0.0024877,12
0.109171,0,0.00140055,-0,-0,0.00495345,0.000105534,0.00248708,6
0.111671,0,-0.00028011,-0,-0,-0.00099069,0.000106436,0.00248897,12
0.114171,0,-0.00196077,-0,-0,-0.00693483,0.00010339,0.00248768,6
0.116671,0,0.00308121,-0,-0,0.0108976,0.000153933,0.00248885,9
0.119171,0,-0.00028011,-0,-0,-0.00099069,0.000105814,0.00248706,6
0.121671,0,-0.00196077,-0,-0,-0.00693483,0.000227938,0.00248814,9
0.124171,0,0.00140055,-0,-0,0.00495345,0.000103971,0.00248575,6
0.126671,0,-0.00196077,-0,-0,-0.00693483,0.00033195,0.00248696,9
0.129171,0,0.00308121,-0,-0,0.0108976,0.000114029,0.00248474,6
0.131671,0,-0.00196077,-0,-0,-0.00693483,0.000459203,0.00248853,9
0.134172,0,-0.00028011,-0,-0,-0.00099069,0.000113609,0.00248452,6
0.136672,0,0.00140055,-0,-0,0.00495345,0.000557865,0.00248839,9
0.139172,0,-0.00028011,-0,-0,-0.00099069,0.000111675,0.00248427,6
0.141672,0,-0.00196077,-0,-0,-0.00693483,0.000125651,0.00248709,6
0.144172,0,0.00140055,-0,-0,0.00495345,0.000111415,0.00248845,12
0.146672,0,-0.00700275,-0,-0,-0.0247673,0.000103981,0.00248753,6
0.149172,0,-0.00532209,-0,-0,-0.0188231,0.000114921,0.00248804,12
0.151672,0,0.00140055,-0,-0,0.00495345,0.000101767,0.00248861,6
0.154172,0,0.00140055,-0,-0,0.00495345,0.000118157,0.00248772,12
0.156672,0,-0.00028011,-0,-0,-0.00099069,0.000102217,0.00248865,6
